date,he,nevp,pace,pacw,pge,sce,sdge,vea,iso,npsolar,spsolar,zpsolar,solar,npwind,spwind,wind
2018-05-24,13,4775,5647,2582,11060,11213,1889,71,24232,1249,6962,1591,9802,672,478,1150
2018-05-24,14,4969,5766,2629,11038,11211,1920,74,24244,1248,6955,1587,9790,776,587,1363
2018-05-24,15,5167,5868,2656,11115,11345,1966,77,24502,1212,6890,1547,9649,880,802,1682
2018-05-24,16,5340,5920,2694,11352,11495,2028,79,24954,1149,6588,1448,9185,997,1007,2004
2018-05-24,17,5430,5948,2672,11700,11738,2127,80,25645,1075,5999,1296,8370,1086,1226,2312
2018-05-24,18,5382,5944,2689,11960,11745,2253,79,26038,930,4868,1016,6814,1097,1349,2446
2018-05-24,19,5255,5807,2654,12407,11800,2347,76,26629,568,2359,505,3432,1083,1463,2546
2018-05-24,20,5117,5712,2615,12695,11890,2467,71,27122,133,295,78,506,1063,1503,2566
2018-05-24,21,5096,5691,2570,13139,12312,2564,68,28083,0,0,0,0,1013,1544,2557
2018-05-24,22,4858,5326,2497,12888,12020,2436,63,27407,0,0,0,0,964,1564,2528
2018-05-24,23,4517,4907,2267,11871,11119,2222,56,25267,0,0,0,0,916,1517,2433
2018-05-24,24,4154,4598,2036,10911,10226,2022,50,23210,0,0,0,0,862,1513,2375
2018-05-25,1,3896,4480,1826,10218,9533,1851,46,21648,0,0,0,0,948,1695,2643
2018-05-25,2,3684,4378,1735,9808,9142,1763,44,20757,0,0,0,0,894,1734,2628
2018-05-25,3,3537,4327,1682,9545,8944,1719,43,20251,0,0,0,0,817,1783,2600
2018-05-25,4,3437,4347,1659,9474,8840,1703,42,20059,0,0,0,0,667,1844,2511
2018-05-25,5,3419,4488,1699,9668,9050,1746,44,20507,0,0,0,0,509,1902,2411
2018-05-25,6,3456,4672,1833,10151,9588,1860,46,21645,0,26,0,26,312,1901,2213
2018-05-25,7,3557,4953,2065,10816,10050,2027,49,22941,111,999,96,1206,181,1823,2004
2018-05-25,8,3751,5193,2269,11496,10565,2149,51,24261,541,3584,462,4587,130,1767,1897
2018-05-25,9,3932,5379,2335,11638,10706,2185,54,24581,735,5407,841,6983,127,1735,1862
2018-05-25,10,4117,5517,2367,11640,10792,2170,56,24658,757,6138,1109,8004,121,1767,1888
2018-05-25,11,4290,5621,2386,11569,10879,2114,58,24618,795,6571,1282,8648,109,1797,1906
2018-05-25,12,4436,5719,2389,11300,10857,2045,59,24262,793,6744,1316,8853,115,1963,2078
2018-05-25,13,4574,5845,2395,10966,10863,1989,61,23880,821,6756,1329,8906,133,2159,2292
2018-05-25,14,4700,5962,2404,10921,10977,1971,63,23932,835,6730,1322,8887,142,2341,2483
2018-05-25,15,4836,6075,2392,10895,11046,1990,64,23994,795,6626,1277,8698,135,2595,2730
2018-05-25,16,4941,6106,2363,11043,11141,2032,65,24280,788,6238,1177,8203,177,2784,2961
2018-05-25,17,4958,6089,2353,11328,11273,2103,67,24771,744,5659,1045,7448,251,2933,3184
2018-05-25,18,4912,6084,2334,11583,11248,2188,66,25085,661,4579,788,6028,288,2958,3246
2018-05-25,19,4792,5887,2287,11771,11215,2252,63,25302,400,2212,381,2993,288,2950,3238
2018-05-25,20,4675,5741,2238,11959,11307,2323,60,25649,105,281,64,450,291,2873,3164
2018-05-25,21,4687,5717,2213,12175,11721,2433,59,26389,0,0,0,0,282,2848,3130
2018-05-25,22,4517,5412,2217,12151,11451,2346,56,26005,0,0,0,0,292,2865,3157
2018-05-25,23,4240,5011,2099,11505,10742,2166,52,24465,0,0,0,0,300,2868,3168
2018-05-25,24,3943,4682,1921,10788,9990,1988,48,22815,0,0,0,0,363,2901,3264
2018-05-26,1,3674,4461,1728,10095,9507,1915,44,21560,0,0,0,0,539,2804,3343
2018-05-26,2,3496,4333,1645,9626,9081,1831,42,20580,0,0,0,0,560,2797,3357
2018-05-26,3,3367,4266,1594,9315,8800,1758,41,19914,0,0,0,0,510,2775,3285
2018-05-26,4,3283,4245,1573,9161,8683,1728,41,19612,0,0,0,0,455,2757,3212
2018-05-26,5,3240,4277,1593,9171,8692,1739,42,19644,0,0,0,0,406,2726,3132
2018-05-26,6,3182,4262,1647,9366,8829,1791,43,20029,0,23,0,23,397,2741,3138
2018-05-26,7,3140,4384,1757,9576,8798,1807,44,20225,129,1008,88,1225,404,2746,3150
2018-05-26,8,3238,4629,1907,9732,8872,1867,47,20518,545,3579,416,4540,405,2763,3168
2018-05-26,9,3422,4846,2018,9835,9138,2019,50,21041,808,5424,767,6999,379,2835,3214
2018-05-26,10,3619,4984,2086,9741,9353,2082,51,21227,908,6210,1030,8148,320,2887,3207
2018-05-26,11,3742,5066,2114,9579,9414,1998,52,21043,1027,6667,1217,8911,265,2949,3214
2018-05-26,12,3857,5175,2108,9369,9350,1881,53,20652,1073,6842,1322,9237,217,3020,3237
2018-05-26,13,3966,5267,2076,9257,9303,1767,54,20381,1081,6953,1394,9428,189,3096,3285
2018-05-26,14,4076,5347,2047,9260,9143,1676,56,20135,1116,6951,1396,9463,177,3138,3315
2018-05-26,15,4196,5431,2022,9356,9152,1734,58,20299,1123,6894,1412,9429,210,3252,3462
2018-05-26,16,4305,5528,2031,9585,9241,1774,59,20659,1100,6577,1367,9044,283,3351,3634
2018-05-26,17,4406,5499,2047,10029,9527,1900,62,21518,1060,5962,1260,8282,374,3401,3775
2018-05-26,18,4417,5454,2070,10574,9795,2017,61,22447,952,4874,1007,6833,451,3385,3836
2018-05-26,19,4340,5368,2060,11084,10083,2145,60,23372,591,2424,528,3543,600,3339,3939
2018-05-26,20,4273,5284,2034,11402,10481,2327,58,24268,124,331,92,547,698,3241,3939
2018-05-26,21,4334,5307,2012,11736,10950,2416,57,25159,0,0,0,0,685,3205,3890
2018-05-26,22,4230,5089,2040,11615,10727,2337,55,24734,0,0,0,0,715,3176,3891
2018-05-26,23,4025,4794,1930,10982,10125,2201,50,23358,0,0,0,0,771,3101,3872
2018-05-26,24,3764,4506,1777,10264,9565,2026,47,21901,0,0,0,0,775,3049,3824
2018-05-27,1,3550,4183,1668,9755,9002,1872,44,20673,0,0,0,0,869,2977,3846
2018-05-27,2,3375,4061,1603,9380,8618,1766,43,19807,0,0,0,0,852,2912,3764
2018-05-27,3,3246,4024,1574,9077,8414,1719,42,19252,0,0,0,0,787,2801,3588
2018-05-27,4,3161,3996,1568,8942,8243,1689,41,18915,0,0,0,0,694,2635,3329
2018-05-27,5,3126,3992,1598,8976,8204,1666,42,18888,0,0,0,0,635,2457,3092
2018-05-27,6,3067,3955,1641,9094,8243,1683,43,19063,0,26,1,27,585,2117,2702
2018-05-27,7,3025,4038,1711,9139,8100,1688,45,18972,186,1070,156,1412,521,1713,2234
2018-05-27,8,3176,4251,1839,9402,8132,1712,47,19293,815,3698,686,5199,440,1269,1709
2018-05-27,9,3377,4420,1944,9513,8291,1752,49,19605,1133,5589,1179,7901,350,852,1202
2018-05-27,10,3583,4561,2031,9409,8419,1761,50,19639,1213,6363,1442,9018,298,496,794
2018-05-27,11,3730,4622,2052,9242,8517,1730,52,19541,1245,6819,1605,9669,254,295,549
2018-05-27,12,3877,4681,2022,9114,8620,1708,55,19497,1263,6981,1651,9895,244,224,468
2018-05-27,13,4034,4654,2001,9059,8754,1688,59,19561,1272,6976,1653,9901,239,232,471
2018-05-27,14,4212,4664,1992,9161,8930,1712,62,19865,1273,6935,1655,9863,273,306,579
2018-05-27,15,4412,4710,2000,9424,9198,1762,66,20450,1262,6863,1649,9774,348,522,870
2018-05-27,16,4678,4769,2057,10040,9495,1817,68,21420,1244,6545,1594,9383,455,846,1301
2018-05-27,17,4819,4770,2133,10721,9961,1945,71,22698,1208,5938,1442,8588,564,1257,1821
2018-05-27,18,4877,4752,2227,11202,10276,2096,73,23647,1102,4853,1172,7127,628,1635,2263
2018-05-27,19,4891,4764,2246,11704,10569,2218,71,24561,727,2441,641,3809,664,1959,2623
2018-05-27,20,4732,4818,2236,11999,10722,2344,69,25134,152,350,118,620,723,2231,2954
2018-05-27,21,4691,4940,2218,12298,11312,2436,66,26112,0,0,0,0,751,2230,2981
2018-05-27,22,4534,4779,2178,12111,11039,2331,61,25541,0,0,0,0,785,2167,2952
2018-05-27,23,4266,4503,1973,11267,10364,2142,54,23828,0,0,0,0,843,2054,2897
2018-05-27,24,3975,4286,1777,10389,9707,1959,49,22104,0,0,0,0,838,1944,2782
2018-05-28,1,3700,4012,1698,10072,9106,1914,44,21136,0,0,0,0,862,1813,2675
2018-05-28,2,3504,3937,1632,9606,8701,1821,41,20170,0,0,0,0,827,1721,2548
2018-05-28,3,3365,3917,1587,9295,8402,1756,40,19494,0,0,0,0,757,1503,2260
2018-05-28,4,3284,3926,1563,9183,8237,1728,40,19188,0,0,0,0,686,1273,1959
2018-05-28,5,3243,3976,1579,9238,8266,1748,41,19293,0,0,0,0,632,1064,1696
2018-05-28,6,3183,3971,1609,9393,8373,1800,42,19608,1,32,1,34,521,877,1398
2018-05-28,7,3179,4104,1677,9556,8287,1808,44,19694,218,1135,169,1522,424,699,1123
2018-05-28,8,3322,4288,1802,9903,8331,1849,47,20131,878,3835,731,5444,343,525,868
2018-05-28,9,3561,4404,1949,10203,8584,1909,51,20746,1182,5727,1252,8161,227,337,564
2018-05-28,10,3840,4518,2021,10396,8911,1939,55,21301,1248,6469,1494,9211,171,243,414
2018-05-28,11,4065,4588,2060,10577,9346,1948,59,21930,1279,6905,1640,9824,142,214,356
2018-05-28,12,4329,4595,2100,10771,9666,1920,64,22422,1293,7056,1665,10014,127,221,348
2018-05-28,13,4563,4577,2151,11005,9995,1877,69,22946,1296,7064,1666,10026,137,244,381
2018-05-28,14,4814,4613,2197,11365,10379,1853,73,23670,1296,7044,1666,10006,169,348,517
2018-05-28,15,5079,4691,2246,11856,10825,1886,77,24644,1294,6985,1659,9938,215,584,799
2018-05-28,16,5330,4802,2310,12514,11270,1954,79,25817,1275,6632,1610,9517,312,928,1240
2018-05-28,17,5459,4907,2371,13255,11657,2101,81,27093,1242,6056,1456,8754,427,1366,1793
2018-05-28,18,5508,5009,2416,13848,11964,2266,82,28160,1135,4969,1190,7294,479,1717,2196
2018-05-28,19,5419,4989,2399,14207,12035,2369,78,28690,767,2524,667,3958,531,1977,2508
2018-05-28,20,5259,4960,2351,14220,12026,2469,74,28789,166,357,125,648,659,2157,2816
2018-05-28,21,5203,5035,2298,14232,12443,2601,70,29346,0,0,0,0,669,2175,2844
2018-05-28,22,4949,4783,2271,13846,12035,2466,65,28412,0,0,0,0,707,2163,2870
2018-05-28,23,4584,4473,2065,12689,11122,2229,58,26098,0,0,0,0,768,2088,2856
2018-05-28,24,4213,4240,1847,11633,10229,2027,52,23941,0,0,0,0,764,2017,2781
2018-05-29,1,3904,4134,1708,10782,10117,1937,51,22887,0,0,0,0,779,1951,2730
2018-05-29,2,3682,4061,1633,10304,9584,1833,48,21769,0,0,0,0,773,1819,2592
2018-05-29,3,3533,4039,1584,9947,9232,1773,47,20999,0,0,0,0,755,1636,2391
2018-05-29,4,3440,4088,1566,9838,9056,1746,46,20685,0,0,0,0,724,1404,2128
2018-05-29,5,3430,4259,1620,9986,9197,1767,47,20998,0,0,0,0,673,1177,1850
2018-05-29,6,3460,4494,1786,10472,9579,1896,49,21996,1,28,1,30,574,879,1453
2018-05-29,7,3567,4777,2062,11291,10198,2073,53,23615,213,1071,178,1462,495,636,1131
2018-05-29,8,3832,4920,2238,12036,10841,2191,57,25125,866,3677,750,5293,398,437,835
2018-05-29,9,4073,4987,2271,12190,11258,2192,61,25701,1185,5564,1249,7998,331,235,566
2018-05-29,10,4343,5027,2289,12417,11570,2167,65,26219,1242,6348,1482,9072,269,173,442
2018-05-29,11,4633,5043,2286,12756,12001,2141,70,26967,1274,6874,1640,9788,217,177,394
2018-05-29,12,4915,5050,2281,13157,12372,2109,75,27712,1290,7015,1661,9966,247,200,447
2018-05-29,13,5152,5104,2290,13491,12669,2105,80,28345,1289,6981,1660,9930,293,222,515
2018-05-29,14,5422,5153,2288,14143,13145,2133,84,29505,1291,6958,1656,9905,374,285,659
2018-05-29,15,5684,5224,2265,14709,13598,2163,87,30557,1279,6858,1646,9783,544,456,1000
2018-05-29,16,5895,5254,2266,15343,14071,2248,89,31750,1263,6529,1571,9363,720,793,1513
2018-05-29,17,5959,5282,2234,15953,14351,2352,90,32746,1229,5924,1418,8571,885,1246,2131
2018-05-29,18,5942,5268,2226,16320,14478,2443,90,33331,1115,4830,1159,7104,967,1384,2351
2018-05-29,19,5810,5262,2244,16428,14221,2525,86,33261,750,2474,649,3873,1053,1645,2698
2018-05-29,20,5614,5186,2226,16062,13872,2609,81,32623,162,358,121,641,1104,1827,2931
2018-05-29,21,5524,5207,2183,15585,13864,2683,77,32209,1,0,0,1,1136,1904,3040
2018-05-29,22,5223,4891,2184,14695,13448,2548,70,30761,0,0,0,0,1170,1975,3145
2018-05-29,23,4816,4515,2024,13255,12315,2316,62,27948,0,0,0,0,1198,2018,3216
2018-05-29,24,4400,4274,1858,11925,11200,2084,56,25266,0,0,0,0,1204,1992,3196
2018-05-30,1,4022,4298,1735,10939,9964,1891,53,22848,0,0,0,0,1189,2157,3346
2018-05-30,2,3784,4225,1676,10354,9526,1807,51,21737,0,0,0,0,1161,2085,3246
2018-05-30,3,3629,4188,1644,9988,9231,1762,49,21030,0,0,0,0,1151,2016,3167
2018-05-30,4,3522,4220,1653,9855,9105,1725,48,20733,0,0,0,0,1129,1935,3064
2018-05-30,5,3502,4381,1729,9993,9312,1772,49,21126,0,0,0,0,1120,1849,2969
2018-05-30,6,3514,4589,1931,10474,9809,1898,50,22232,1,27,1,29,1083,1710,2793
2018-05-30,7,3635,4872,2218,11191,10385,2091,54,23721,220,1142,180,1542,1066,1564,2630
2018-05-30,8,3890,5060,2387,11755,11146,2217,58,25177,872,3821,740,5433,1033,1396,2429
2018-05-30,9,4143,5182,2365,11776,11474,2261,62,25573,1163,5671,1223,8057,975,1241,2216
2018-05-30,10,4425,5272,2337,11760,11627,2280,67,25734,1218,6406,1449,9073,939,1137,2076
2018-05-30,11,4726,5333,2321,11706,11755,2260,72,25794,1246,6874,1607,9727,914,1131,2045
2018-05-30,12,5008,5401,2296,11606,11823,2186,77,25692,1253,7028,1628,9909,964,1281,2245
2018-05-30,13,5268,5515,2279,11444,11917,2095,81,25538,1229,7055,1610,9894,1000,1466,2466
2018-05-30,14,5532,5619,2263,11568,12108,2026,85,25787,1198,7047,1594,9839,1056,1691,2747
2018-05-30,15,5803,5707,2240,11711,12327,2017,87,26142,1193,6982,1580,9755,1137,1990,3127
2018-05-30,16,5995,5805,2244,11937,12449,2080,89,26556,1158,6679,1504,9341,1202,2208,3410
2018-05-30,17,6001,5797,2254,12244,12471,2177,89,26980,1113,6108,1340,8561,1246,2435,3681
2018-05-30,18,5944,5760,2273,12479,12545,2286,88,27397,1022,5062,1089,7173,1257,2472,3729
2018-05-30,19,5796,5677,2283,12863,12610,2372,84,27929,697,2666,629,3992,1243,2521,3764
2018-05-30,20,5586,5596,2256,13082,12558,2470,78,28189,155,425,123,703,1237,2510,3747
2018-05-30,21,5515,5588,2218,13349,12953,2577,74,28953,1,0,0,1,1222,2473,3695
2018-05-30,22,5224,5233,2210,12928,12488,2445,69,27930,0,0,0,0,1215,2423,3638
2018-05-30,23,4859,4811,2039,11925,11508,2227,62,25722,0,0,0,0,1197,2332,3529
2018-05-30,24,4461,4507,1853,10999,10495,2010,56,23559,0,0,0,0,1172,2324,3496
2018-05-31,1,4160,4467,1774,10357,9715,1890,51,22013,0,0,0,0,1090,2278,3368
2018-05-31,2,3933,4362,1711,9913,9341,1798,48,21099,0,0,0,0,1072,2266,3338
2018-05-31,3,3774,4312,1678,9660,9062,1747,46,20515,0,0,0,0,1013,2205,3218
2018-05-31,4,3673,4337,1678,9567,8937,1722,45,20270,0,0,0,0,950,2141,3091
2018-05-31,5,3659,4494,1745,9752,9128,1755,46,20681,0,0,0,0,881,2041,2922
2018-05-31,6,3670,4689,1926,10289,9693,1890,47,21920,1,24,1,26,807,1921,2728
2018-05-31,7,3770,4964,2207,11057,10321,2072,49,23499,221,1027,156,1404,740,1764,2504
2018-05-31,8,3977,5206,2368,11657,10867,2203,53,24781,905,3437,650,4992,694,1611,2305
2018-05-31,9,4178,5377,2363,11728,11183,2260,58,25229,1248,5189,1129,7566,632,1541,2173
2018-05-31,10,4374,5510,2363,11574,11431,2274,63,25342,1327,6064,1435,8826,578,1498,2076
2018-05-31,11,4578,5610,2359,11443,11640,2253,67,25403,1357,6506,1600,9463,499,1471,1970
2018-05-31,12,4761,5701,2349,11268,11654,2223,70,25215,1384,6717,1651,9752,478,1622,2100
2018-05-31,13,4944,5832,2345,10999,11446,2141,73,24659,1390,6878,1659,9927,460,1814,2274
2018-05-31,14,5120,5942,2330,10991,11361,2123,76,24551,1388,6872,1656,9916,491,1929,2420
