date,he,node,dalmp,dacon,daloss,rtlmp,rtcon,rtloss
2018-07-19,1,TH_ZP26_GEN,25.94,-22.69,-1.94,21.88,-16.52,-0.34
2018-07-19,2,TH_ZP26_GEN,25.33,-17.82,-1.72,21.9,-12.05,-0.23
2018-07-19,3,TH_ZP26_GEN,24.77,-18.21,-1.71,21.77,-10.23,-0.22
2018-07-19,4,TH_ZP26_GEN,24.53,-16.42,-1.6,21.57,-13.04,-0.19
2018-07-19,5,TH_ZP26_GEN,24.93,-15.67,-1.65,21.24,-15.85,-0.24
2018-07-19,6,TH_ZP26_GEN,24.93,-19.71,-1.69,22.32,-17.14,-0.18
2018-07-19,7,TH_ZP26_GEN,25.76,-24.62,-1.84,25.81,-16.41,0.05
2018-07-19,8,TH_ZP26_GEN,23.99,-23.24,-2.09,23.53,-5.92,-0.15
2018-07-19,9,TH_ZP26_GEN,22.79,-20.95,-2.46,24.19,-8.81,-0.56
2018-07-19,10,TH_ZP26_GEN,22.6,-21.58,-2.78,26.29,-4.29,-0.59
2018-07-19,11,TH_ZP26_GEN,20,-28,-3.05,31.76,-5.24,-0.83
2018-07-19,12,TH_ZP26_GEN,23.08,-28.06,-3.57,44.11,1.45,-1.14
2018-07-19,13,TH_ZP26_GEN,22.47,-38.73,-3.96,36.61,-9.65,-1.37
2018-07-19,14,TH_ZP26_GEN,23.08,-47.12,-4.39,49.49,3.45,-0.95
2018-07-19,15,TH_ZP26_GEN,25.88,-52.66,-4.71,22.72,-35.59,-1.08
2018-07-19,16,TH_ZP26_GEN,29.4,-51.24,-4.64,29.16,-33.2,-0.69
2018-07-19,17,TH_ZP26_GEN,29.35,-61.51,-4.78,30.94,-30.82,-0.44
2018-07-19,18,TH_ZP26_GEN,35.16,-67.27,-5.05,31.5,-41.17,-0.46
2018-07-19,19,TH_ZP26_GEN,40.01,-110.94,-5.12,26.97,-55.53,-0.53
2018-07-19,20,TH_ZP26_GEN,55.33,-107.51,-4.97,33.38,-54.2,0.05
2018-07-19,21,TH_ZP26_GEN,38.4,-55.67,-3.01,24.78,-37.63,0.35
2018-07-19,22,TH_ZP26_GEN,27.7,-50.63,-2.46,15.77,-38.15,0
2018-07-19,23,TH_ZP26_GEN,20.52,-37.57,-2.28,23.8,-9.77,0
2018-07-19,24,TH_ZP26_GEN,18.5,-32.74,-1.88,14.51,-8.97,0.01
2018-07-20,1,TH_ZP26_GEN,23.51,-31.42,-2.18,21.17,-7.04,0.01
2018-07-20,2,TH_ZP26_GEN,24.49,-23.65,-1.79,23.86,-5.13,0
2018-07-20,3,TH_ZP26_GEN,24.36,-21.35,-1.87,23.84,-5.39,-0.02
2018-07-20,4,TH_ZP26_GEN,23.16,-18.52,-1.66,27.14,-0.19,-0.03
2018-07-20,5,TH_ZP26_GEN,24.36,-19.88,-1.79,27.32,0,0.03
2018-07-20,6,TH_ZP26_GEN,25.04,-23.84,-1.83,23.21,-7.8,0.15
2018-07-20,7,TH_ZP26_GEN,25.64,-33.27,-2.06,23.43,-10.07,0.19
2018-07-20,8,TH_ZP26_GEN,23.5,-28.19,-2.19,27.07,-10.94,-0.02
2018-07-20,9,TH_ZP26_GEN,22.57,-27.94,-2.6,32.13,0,-0.26
2018-07-20,10,TH_ZP26_GEN,24.38,-19.17,-2.45,32,-1.93,-0.42
2018-07-20,11,TH_ZP26_GEN,22.72,-25.49,-2.9,38.85,0.04,-0.59
2018-07-20,12,TH_ZP26_GEN,25.62,-23.68,-3.18,35.15,0,-0.47
2018-07-20,13,TH_ZP26_GEN,23.54,-54.57,0,39.51,-1.18,-0.82
2018-07-20,14,TH_ZP26_GEN,20.27,-64.6,-4.98,49.52,0,-0.9
2018-07-20,15,TH_ZP26_GEN,20,-81.57,-5.8,44.4,-3.24,-0.79
2018-07-20,16,TH_ZP26_GEN,24.26,-69.3,-5.26,48.45,-0.35,-0.52
2018-07-20,17,TH_ZP26_GEN,27.63,-76.42,-5.65,52.32,-5.81,-0.51
2018-07-20,18,TH_ZP26_GEN,29.48,-79.01,0,40.31,0,-0.37
2018-07-20,19,TH_ZP26_GEN,31.59,-107.47,-5.95,36.6,-27.26,-0.26
2018-07-20,20,TH_ZP26_GEN,44.47,-100.41,-4.53,43.18,-34.54,0.19
2018-07-20,21,TH_ZP26_GEN,32.84,-71.18,-2.96,30.03,-35.14,0.1
2018-07-20,22,TH_ZP26_GEN,28.3,-73.07,0,33.64,-25.99,0.04
2018-07-20,23,TH_ZP26_GEN,24.75,-46.27,-3.07,28.23,-25.52,-0.12
2018-07-20,24,TH_ZP26_GEN,21.03,-30.55,-2.39,25.61,-17.02,-0.14
2018-07-21,1,TH_ZP26_GEN,42.9,0.01,-2.11,24.24,-18.46,-0.23
2018-07-21,2,TH_ZP26_GEN,39.23,0,-1.79,26.31,-21.17,-0.24
2018-07-21,3,TH_ZP26_GEN,33.9,0.02,-1.48,27.42,-2.96,-0.03
2018-07-21,4,TH_ZP26_GEN,31.81,-0.66,-1.4,27.4,-3.05,-0.09
2018-07-21,5,TH_ZP26_GEN,25.56,-8.78,-1.15,25.97,-0.91,-0.09
2018-07-21,6,TH_ZP26_GEN,31.15,-4.34,-1.32,27.56,-0.5,-0.05
2018-07-21,7,TH_ZP26_GEN,36.64,-1.77,-1.35,22.82,-8.94,-0.15
2018-07-21,8,TH_ZP26_GEN,28.89,-5.04,-1.35,23.33,-2.08,-0.27
2018-07-21,9,TH_ZP26_GEN,26.63,-5.27,-1.57,23.18,-0.77,-0.38
2018-07-21,10,TH_ZP26_GEN,26.28,-6.02,-1.79,23.94,-14.01,-0.26
2018-07-21,11,TH_ZP26_GEN,28.07,-7.67,-2.13,24.3,-22.52,-0.51
2018-07-21,12,TH_ZP26_GEN,28.67,-13.79,-2.71,27.89,-15.11,0
2018-07-21,13,TH_ZP26_GEN,27.64,-26.83,-3.4,35.24,-23.41,0
2018-07-21,14,TH_ZP26_GEN,31.17,-36.09,-4.4,38.9,-8.03,-0.34
2018-07-21,15,TH_ZP26_GEN,28.4,-60.28,-5.62,36.51,-16.11,0
2018-07-21,16,TH_ZP26_GEN,30.42,-68.99,-6.15,63.09,0,0
2018-07-21,17,TH_ZP26_GEN,32.29,-53.7,-5.15,50.2,0,0
2018-07-21,18,TH_ZP26_GEN,33.34,-60.63,-5.02,48.24,8.41,0
2018-07-21,19,TH_ZP26_GEN,41.42,-73.25,-4.68,62.69,13.02,0
2018-07-21,20,TH_ZP26_GEN,57.22,-89.09,-4.67,84.43,17.83,0.11
2018-07-21,21,TH_ZP26_GEN,43.84,-65.69,-3.5,57.61,8.88,0.15
2018-07-21,22,TH_ZP26_GEN,38.29,-40.8,-2.89,42.44,0.99,0.09
2018-07-21,23,TH_ZP26_GEN,36.91,-12.71,-2.62,30.5,0,0
2018-07-21,24,TH_ZP26_GEN,29.86,-10.03,-1.89,33.09,0,0
2018-07-22,1,TH_ZP26_GEN,34.96,-13.92,-2.3,32.73,0,0.04
2018-07-22,2,TH_ZP26_GEN,32.51,-7.25,-1.79,26.01,0,-0.06
2018-07-22,3,TH_ZP26_GEN,31.62,-3.41,-1.52,28.49,0,-0.15
2018-07-22,4,TH_ZP26_GEN,30.23,-3.37,-1.48,25.45,0,-0.19
2018-07-22,5,TH_ZP26_GEN,30.2,-3.12,-1.38,25.69,0,-0.21
2018-07-22,6,TH_ZP26_GEN,33.46,-1.66,-1.4,25.72,0,-0.17
2018-07-22,7,TH_ZP26_GEN,32.63,-1.92,-1.31,17.82,0,-0.17
2018-07-22,8,TH_ZP26_GEN,28.34,-0.04,-1.26,14.58,0,-0.24
2018-07-22,9,TH_ZP26_GEN,25.06,0,-1.2,14.02,0,-0.42
2018-07-22,10,TH_ZP26_GEN,25.88,-0.37,-1.44,17.83,0,-0.52
2018-07-22,11,TH_ZP26_GEN,27.33,-7.66,-2.06,19.81,0,-0.54
2018-07-22,12,TH_ZP26_GEN,27.68,-13.27,-2.58,22.48,0,-0.5
2018-07-22,13,TH_ZP26_GEN,27.71,-22.74,-3.15,22.11,0,-0.44
2018-07-22,14,TH_ZP26_GEN,27.13,-41.86,-4.58,25.4,0,-0.42
2018-07-22,15,TH_ZP26_GEN,24.39,-46.72,-4.6,25.56,0,-0.44
2018-07-22,16,TH_ZP26_GEN,27.62,-60.09,-6.08,31.91,0,-0.68
2018-07-22,17,TH_ZP26_GEN,34.73,-44.62,-5.73,34.12,0,-0.78
2018-07-22,18,TH_ZP26_GEN,40.98,-52.92,-6.08,35.26,0,-0.61
2018-07-22,19,TH_ZP26_GEN,47.1,-63.99,-6.22,55.63,0,-0.82
2018-07-22,20,TH_ZP26_GEN,59.62,-91.31,-7.41,82.49,0,-0.55
2018-07-22,21,TH_ZP26_GEN,49.01,-69.14,-5.7,68.36,0,-0.39
2018-07-22,22,TH_ZP26_GEN,41.68,-50.67,-4.77,47.39,0,-0.29
2018-07-22,23,TH_ZP26_GEN,37.07,-24.39,-3.23,42.59,0,-0.12
2018-07-22,24,TH_ZP26_GEN,35.92,-12.8,-2.72,29.29,0,-0.07
2018-07-23,1,TH_ZP26_GEN,29.52,-10.78,-1.48,24.27,0,-0.06
2018-07-23,2,TH_ZP26_GEN,26.84,-9.15,-1.26,23.48,0,-0.12
2018-07-23,3,TH_ZP26_GEN,24.68,-6.28,-1.07,22.15,0,-0.14
2018-07-23,4,TH_ZP26_GEN,24.86,-5.46,-1.05,25.19,0,-0.16
2018-07-23,5,TH_ZP26_GEN,24.9,-5.71,-1.05,24.11,0,-0.13
2018-07-23,6,TH_ZP26_GEN,27.14,-9.29,-1.27,28.65,0,-0.02
2018-07-23,7,TH_ZP26_GEN,48.34,0,-2.07,28.52,0,-0.05
2018-07-23,8,TH_ZP26_GEN,41.04,0,-2.15,25.41,0,-0.31
2018-07-23,9,TH_ZP26_GEN,35.21,-0.14,-2.15,26.9,0,-0.52
2018-07-23,10,TH_ZP26_GEN,38.51,-4.03,-3.02,26.2,0,-0.12
2018-07-23,11,TH_ZP26_GEN,44.17,-8.52,-4.46,34.45,0,0
2018-07-23,12,TH_ZP26_GEN,50.37,-21.52,-6.92,31.54,-15.86,0
2018-07-23,13,TH_ZP26_GEN,52.61,-37.37,-8.37,39.06,-53.43,0
2018-07-23,14,TH_ZP26_GEN,61.49,-40.52,-9.78,64.74,-88.67,0
2018-07-23,15,TH_ZP26_GEN,77.05,-35.36,-11.81,67.89,-80.54,0
2018-07-23,16,TH_ZP26_GEN,94.45,-34.89,-12.5,76.69,-64.41,0
2018-07-23,17,TH_ZP26_GEN,203.84,-5.35,-22.73,60.05,-73.59,0
2018-07-23,18,TH_ZP26_GEN,252.74,0,-23.66,45.44,-66.27,0
2018-07-23,19,TH_ZP26_GEN,317.28,0,-23.92,105.77,-32.85,0
2018-07-23,20,TH_ZP26_GEN,447.61,0,-27.46,63.43,-58.85,-0.99
2018-07-23,21,TH_ZP26_GEN,237.17,0,-15.43,46.08,-46.64,-1.47
2018-07-23,22,TH_ZP26_GEN,99.78,-19.09,-7.59,87.72,-9.81,-1.6
2018-07-23,23,TH_ZP26_GEN,68.06,-8.21,-5.93,52.07,-7.35,-1.18
2018-07-23,24,TH_ZP26_GEN,38.49,-16.06,-3.55,25.22,-9.29,-0.61
2018-07-24,1,TH_ZP26_GEN,48.87,-4.32,-2.63,58.4,-22.24,-0.96
2018-07-24,2,TH_ZP26_GEN,29.95,-19.32,-1.77,38.06,0,-0.28
2018-07-24,3,TH_ZP26_GEN,25.98,-15.11,-1.41,39.97,-0.65,-0.37
2018-07-24,4,TH_ZP26_GEN,25.52,-14.54,-1.34,24.86,0,-0.1
2018-07-24,5,TH_ZP26_GEN,38.01,0,-1.68,35.87,0,-0.11
2018-07-24,6,TH_ZP26_GEN,42.72,0,-1.84,39.52,0,0.11
2018-07-24,7,TH_ZP26_GEN,63.38,-17.94,-2.81,56.66,0,0.01
2018-07-24,8,TH_ZP26_GEN,56.23,-20.68,-3.31,50.92,-13.09,-0.48
2018-07-24,9,TH_ZP26_GEN,47.7,-9.85,-3.11,25.58,-1.42,-0.24
2018-07-24,10,TH_ZP26_GEN,57.92,-22.68,-4.9,25.43,-8.34,-0.69
2018-07-24,11,TH_ZP26_GEN,63.88,-58.6,-7.39,37.1,-33.07,-0.57
2018-07-24,12,TH_ZP26_GEN,72.78,-83.81,-10.98,52.59,-43.29,-1.91
2018-07-24,13,TH_ZP26_GEN,80.72,-130.72,-17.29,66.31,-13.91,-3.24
2018-07-24,14,TH_ZP26_GEN,96.58,-137.66,-20.56,59.17,-114.7,-5.71
2018-07-24,15,TH_ZP26_GEN,133.31,-131.08,-24.47,54.98,-105.1,-6.71
2018-07-24,16,TH_ZP26_GEN,185.49,-135.35,-28.47,56.17,-84.35,-2.69
2018-07-24,17,TH_ZP26_GEN,400.73,-25.37,-40.14,58.47,-69.61,-5.31
2018-07-24,18,TH_ZP26_GEN,566.26,0,-46.51,159.59,-44.99,-8.89
2018-07-24,19,TH_ZP26_GEN,861.25,0,-54.88,576.37,0,-19.63
2018-07-24,20,TH_ZP26_GEN,927.57,0,-50.98,654.21,0,-16.59
2018-07-24,21,TH_ZP26_GEN,589.4,0,-32.72,207.19,0,-4.28
2018-07-24,22,TH_ZP26_GEN,237.1,-23.81,-16.59,152.24,-2.29,-3.02
2018-07-24,23,TH_ZP26_GEN,95.25,-50.69,-8.43,55.1,-13.53,-0.42
2018-07-24,24,TH_ZP26_GEN,69.05,-50.38,-5.94,57.98,-6.63,-0.52
2018-07-25,1,TH_ZP26_GEN,51.09,-9.3,-2.52,57.04,-2.25,-0.19
2018-07-25,2,TH_ZP26_GEN,38.64,-14.75,-1.95,50.15,-3.48,-0.17
2018-07-25,3,TH_ZP26_GEN,40.3,-5.74,-1.85,67.52,-0.02,-0.31
2018-07-25,4,TH_ZP26_GEN,39.11,0,-1.56,53.74,0,-0.3
2018-07-25,5,TH_ZP26_GEN,39.46,0,-1.58,52.37,0,-0.14
2018-07-25,6,TH_ZP26_GEN,44.45,-0.13,-1.67,41.75,0,0.07
2018-07-25,7,TH_ZP26_GEN,62.91,-11.09,-2.35,59.18,-7.33,0.2
2018-07-25,8,TH_ZP26_GEN,57.72,-10.36,-2.85,47.67,0,-0.29
2018-07-25,9,TH_ZP26_GEN,42.88,-6.95,-2.64,35.64,0,-0.6
2018-07-25,10,TH_ZP26_GEN,49.88,-25.94,-4.34,35.44,0,-0.71
2018-07-25,11,TH_ZP26_GEN,57.34,-40.96,-6.09,45.38,0,-1
2018-07-25,12,TH_ZP26_GEN,58.59,-54.5,-8.25,42.58,-0.38,-1.21
2018-07-25,13,TH_ZP26_GEN,66.84,-75.96,-11.06,54.25,-3.57,-2.13
2018-07-25,14,TH_ZP26_GEN,88.41,-72.53,-12.52,75.67,-6,-2.98
2018-07-25,15,TH_ZP26_GEN,144.62,-52.37,-15.56,74.84,-8.66,-3.42
2018-07-25,16,TH_ZP26_GEN,209.81,-66.11,-23.99,69.68,-17.67,-3.7
2018-07-25,17,TH_ZP26_GEN,307.63,-69.52,-31.46,88.72,-9.27,-3.89
2018-07-25,18,TH_ZP26_GEN,481.17,-31.94,-40.05,96.07,-5.08,-3.94
2018-07-25,19,TH_ZP26_GEN,715.14,0,-45.73,156.66,0,-4.91
2018-07-25,20,TH_ZP26_GEN,826.21,0,-45.23,154.15,-2.57,-3.13
2018-07-25,21,TH_ZP26_GEN,434.3,0,-23.48,63.72,-32.65,-1.56
2018-07-25,22,TH_ZP26_GEN,216.87,0,-13.18,50.27,-22.96,-0.98
2018-07-25,23,TH_ZP26_GEN,83.16,-26.88,-6.91,67.23,-21.42,-0.87
2018-07-25,24,TH_ZP26_GEN,46.99,-40.86,-3.74,42.01,-9.63,-0.02
2018-07-26,1,TH_ZP26_GEN,57.65,-3.73,-2.55,38.02,-11.16,0.04
2018-07-26,2,TH_ZP26_GEN,50.34,-0.67,-2.18,34.72,-12.8,0.14
2018-07-26,3,TH_ZP26_GEN,45.88,0,-1.8,37.26,-10.06,0.11
2018-07-26,4,TH_ZP26_GEN,43.01,0,-1.48,28.4,-22.52,0
2018-07-26,5,TH_ZP26_GEN,44.35,0,-1.56,26.74,-33.18,0.43
2018-07-26,6,TH_ZP26_GEN,50.24,-0.59,-1.8,36.15,-28.18,0.58
2018-07-26,7,TH_ZP26_GEN,60.47,-8.23,-2.05,32.05,-9.31,0.44
2018-07-26,8,TH_ZP26_GEN,56.1,-1.7,-2.48,50.6,-9.17,0.19
2018-07-26,9,TH_ZP26_GEN,44.43,-0.83,-2.43,51.28,0,-0.33
2018-07-26,10,TH_ZP26_GEN,46.84,-13.64,-3.57,33.06,0,-0.52
2018-07-26,11,TH_ZP26_GEN,54.06,-24.22,-5.25,43.92,-7.57,-0.9
2018-07-26,12,TH_ZP26_GEN,63.88,-23.01,-5.93,47.76,-9.02,0
2018-07-26,13,TH_ZP26_GEN,68.37,-37.36,-8.19,33.15,-31.97,0
2018-07-26,14,TH_ZP26_GEN,83.9,-37.15,-9.72,38.3,-38.11,-1.68
2018-07-26,15,TH_ZP26_GEN,116.87,-22.52,-11.11,47.51,-21.57,-2.51
2018-07-26,16,TH_ZP26_GEN,149.5,-28.11,-15.78,63.01,-27.89,-1.28
2018-07-26,17,TH_ZP26_GEN,183.99,-31.33,-18.77,54.07,-15.39,-2.62
2018-07-26,18,TH_ZP26_GEN,227.62,0,-17.82,45.2,-21.38,-2.25
2018-07-26,19,TH_ZP26_GEN,316.22,0,-19.83,47.25,-31.05,-1.92
2018-07-26,20,TH_ZP26_GEN,353.02,0,-18.35,46.53,-27.99,-1.01
2018-07-26,21,TH_ZP26_GEN,243.86,0,-12.89,36.02,-31.2,-0.65
2018-07-26,22,TH_ZP26_GEN,146.58,0,-8.38,55.28,0,-0.57
2018-07-26,23,TH_ZP26_GEN,80.62,-3.05,-5.44,52.42,-0.27,-0.27
2018-07-26,24,TH_ZP26_GEN,65.26,-3.35,-3.29,49.77,0,-0.16
2018-07-27,1,TH_ZP26_GEN,52.56,-2.59,-2.53,40.87,0,0.05
2018-07-27,2,TH_ZP26_GEN,45.62,0,-1.95,38.99,0,0.04
2018-07-27,3,TH_ZP26_GEN,40.7,0,-1.53,27.01,0,-0.04
2018-07-27,4,TH_ZP26_GEN,38.89,0,-1.38,33.36,0,-0.08
2018-07-27,5,TH_ZP26_GEN,39.38,0,-1.52,29.98,0,-0.05
2018-07-27,6,TH_ZP26_GEN,45.69,-0.46,-2.02,37.59,0,0.12
2018-07-27,7,TH_ZP26_GEN,53.17,-4.44,-1.89,38.59,-1.57,0.26
2018-07-27,8,TH_ZP26_GEN,47.32,-3.96,-2.11,46.74,0,-0.01
2018-07-27,9,TH_ZP26_GEN,39.92,-0.94,-2.11,42.29,0,-0.32
2018-07-27,10,TH_ZP26_GEN,41.79,-2.12,-2.74,35.52,0,-0.46
2018-07-27,11,TH_ZP26_GEN,52.7,-3.04,-3.79,34.02,-5.86,-0.42
2018-07-27,12,TH_ZP26_GEN,55,-13.41,-4.45,38.79,-4.28,-0.67
2018-07-27,13,TH_ZP26_GEN,60.87,-28.29,-5.91,35.21,-11.35,-0.94
2018-07-27,14,TH_ZP26_GEN,72.98,-29.03,-9.22,24.18,-29.79,-1.07
2018-07-27,15,TH_ZP26_GEN,94.4,-10.58,-9.77,40.87,-15.45,-1.58
2018-07-27,16,TH_ZP26_GEN,117.09,-19.67,-12.82,37.51,-35.56,-1.3
2018-07-27,17,TH_ZP26_GEN,138.63,-24,-15.58,36.5,-16.72,-1.62
2018-07-27,18,TH_ZP26_GEN,176.26,0,-14.73,28.21,-24.45,-1.13
2018-07-27,19,TH_ZP26_GEN,214.3,0,-13.53,16.89,-61.55,-1.61
2018-07-27,20,TH_ZP26_GEN,277.8,0,-14.41,42.69,-42.84,-1.18
2018-07-27,21,TH_ZP26_GEN,151.73,0,-8,53,-2.85,-0.55
2018-07-27,22,TH_ZP26_GEN,107.7,0,-5.7,47.64,-5.81,-0.31
2018-07-27,23,TH_ZP26_GEN,79.75,0,-3.52,59.73,0,0.35
2018-07-27,24,TH_ZP26_GEN,64.7,-0.86,-2.89,42.79,-1.62,0.01
2018-07-28,1,TH_ZP26_GEN,53.02,0,-2.35,39.95,-2.11,0.04
2018-07-28,2,TH_ZP26_GEN,45.05,0,-1.88,36.07,0,0.14
2018-07-28,3,TH_ZP26_GEN,38.76,0,-1.46,33.49,0,0.12
2018-07-28,4,TH_ZP26_GEN,32.92,-5.83,-1.21,32.76,0,0.07
2018-07-28,5,TH_ZP26_GEN,32.84,-5.75,-1.18,35.22,0,0.01
2018-07-28,6,TH_ZP26_GEN,35.09,-6.54,-1.23,31.82,0,0.1
2018-07-28,7,TH_ZP26_GEN,39.45,0,-1.04,27.12,0.46,0.06
2018-07-28,8,TH_ZP26_GEN,35.4,-0.15,-1.12,27.12,1.12,-0.15
2018-07-28,9,TH_ZP26_GEN,30.64,-0.13,-1.25,25.9,0,-0.33
2018-07-28,10,TH_ZP26_GEN,32.43,-0.13,-1.48,25.75,0,-0.39
2018-07-28,11,TH_ZP26_GEN,36.27,-0.42,-1.96,26.57,0,-0.51
2018-07-28,12,TH_ZP26_GEN,39.1,-0.54,-2.58,23.46,0,-0.83
2018-07-28,13,TH_ZP26_GEN,46.51,-0.52,-3.55,22.43,-5.32,-0.92
2018-07-28,14,TH_ZP26_GEN,47.11,-7.18,-3.9,23.26,-2.42,-0.89
2018-07-28,15,TH_ZP26_GEN,52.37,-11.65,-4.36,24.34,-3.28,-0.97
2018-07-28,16,TH_ZP26_GEN,58,-16.22,-4.91,26.1,-3.02,-1.05
2018-07-28,17,TH_ZP26_GEN,82.25,-1.5,-5.88,32.3,-3.27,-1.21
2018-07-28,18,TH_ZP26_GEN,92.08,0,-5.95,33.93,0,-1.06
2018-07-28,19,TH_ZP26_GEN,118.64,0,-6.26,41.67,-9.54,-1.15
2018-07-28,20,TH_ZP26_GEN,145.59,0,-6.54,42.26,-12.03,-0.69
2018-07-28,21,TH_ZP26_GEN,97.12,0,-4.41,32.89,0,-0.29
2018-07-28,22,TH_ZP26_GEN,74.02,0,-3.58,31.53,1.7,-0.49
2018-07-28,23,TH_ZP26_GEN,58.17,-0.41,-3.26,34.89,0,-0.55
2018-07-28,24,TH_ZP26_GEN,46.8,0,-2.25,36.33,0,-0.34
2018-07-29,1,TH_ZP26_GEN,43.1,0,-2.05,36.22,0,-0.56
2018-07-29,2,TH_ZP26_GEN,39.17,0,-1.92,30.68,0,-0.33
2018-07-29,3,TH_ZP26_GEN,35.27,-2.35,-1.71,30.05,0,-0.27
2018-07-29,4,TH_ZP26_GEN,32.11,-3.06,-1.5,27.83,0,-0.17
2018-07-29,5,TH_ZP26_GEN,31.97,-2.42,-1.47,26.77,0,-0.22
2018-07-29,6,TH_ZP26_GEN,33.8,-1.84,-1.52,26.82,0,-0.25
2018-07-29,7,TH_ZP26_GEN,35.12,0,-1.44,24.19,0,-0.18
2018-07-29,8,TH_ZP26_GEN,31.01,0.01,-1.36,22.6,0,-0.3
2018-07-29,9,TH_ZP26_GEN,26.44,0,-1.32,25.28,0,-0.5
2018-07-29,10,TH_ZP26_GEN,26.93,0,-1.42,25.16,0,-0.59
2018-07-29,11,TH_ZP26_GEN,33.07,-0.3,-2.06,27.21,0,-0.69
2018-07-29,12,TH_ZP26_GEN,36.36,-2.41,-2.43,30.62,0,-0.88
2018-07-29,13,TH_ZP26_GEN,40.81,-2.87,-3.03,29.4,-10.24,-1.25
2018-07-29,14,TH_ZP26_GEN,42.8,-10.24,-3.25,20.95,-20.66,-1.11
2018-07-29,15,TH_ZP26_GEN,46.52,-13.96,-3.75,13.15,-50.93,-1.5
2018-07-29,16,TH_ZP26_GEN,46.31,-18.19,-3.81,22.21,-37.98,-1.55
2018-07-29,17,TH_ZP26_GEN,51.8,-16.54,-3.82,24.99,-24.36,-1.34
2018-07-29,18,TH_ZP26_GEN,61.62,-19.34,-4.67,23.86,-16.48,0
2018-07-29,19,TH_ZP26_GEN,90,-20.41,-5.77,28.48,-33.76,-0.97
2018-07-29,20,TH_ZP26_GEN,115.59,-27.16,-6.9,40.26,-23.7,-0.91
2018-07-29,21,TH_ZP26_GEN,97.35,0,-4.96,36.99,-9.74,-0.8
2018-07-29,22,TH_ZP26_GEN,72.73,-1.98,-4.04,46.25,-3.4,-0.83
2018-07-29,23,TH_ZP26_GEN,57.1,-0.95,-3.26,41.76,-4.51,-0.66
2018-07-29,24,TH_ZP26_GEN,48.93,-0.02,-2.41,38.66,0,-0.48
2018-07-30,1,TH_ZP26_GEN,39.76,0,-1.8,33.52,0,-0.49
2018-07-30,2,TH_ZP26_GEN,35.65,0.01,-1.7,32.84,0,-0.47
2018-07-30,3,TH_ZP26_GEN,32.12,-1.42,-1.48,32.92,0,-0.45
2018-07-30,4,TH_ZP26_GEN,31.36,-1.58,-1.38,30.95,0,-0.37
2018-07-30,5,TH_ZP26_GEN,32.43,-2.51,-1.53,32.6,0,-0.46
2018-07-30,6,TH_ZP26_GEN,36.94,0,-1.7,41.35,0,-0.46
2018-07-30,7,TH_ZP26_GEN,42.13,0,-1.81,33.74,0,-0.2
2018-07-30,8,TH_ZP26_GEN,42.21,0,-2.24,44.86,0,-0.64
2018-07-30,9,TH_ZP26_GEN,35.93,-0.06,-2.29,46.34,0,-0.94
2018-07-30,10,TH_ZP26_GEN,33.22,-9.23,-2.67,42.73,-2.73,-1.11
2018-07-30,11,TH_ZP26_GEN,38.65,-7.22,-3.21,52.63,0,-1.68
2018-07-30,12,TH_ZP26_GEN,39.44,-10.76,-3.92,51.73,0,-1.79
2018-07-30,13,TH_ZP26_GEN,39.22,-31.09,-4.9,56.72,-1.74,-1.15
2018-07-30,14,TH_ZP26_GEN,42.97,-35.75,-4.68,54.43,-18.29,-1.84
2018-07-30,15,TH_ZP26_GEN,51.54,-39.19,-5.34,39.97,-39.95,-1.37
2018-07-30,16,TH_ZP26_GEN,59.83,-36.38,-5.5,28.49,-63.26,-2.44
2018-07-30,17,TH_ZP26_GEN,77.43,-25.83,-6.28,45.11,-33.5,-2.7
2018-07-30,18,TH_ZP26_GEN,94.04,-29,-6.95,33.27,-174,-6.04
2018-07-30,19,TH_ZP26_GEN,155.24,-36.08,-9.33,288.45,0,-5.41
2018-07-30,20,TH_ZP26_GEN,168.44,-35.2,-9.19,423.76,0,-5.04
2018-07-30,21,TH_ZP26_GEN,100,-14.88,-5.45,63.24,-7.86,-0.59
2018-07-30,22,TH_ZP26_GEN,61.71,-13.55,-3.51,49.99,-4.01,-0.48
2018-07-30,23,TH_ZP26_GEN,54.84,-3.73,-3.13,40.37,-17.51,-0.51
2018-07-30,24,TH_ZP26_GEN,49.37,0,-2.52,46,-9.21,-0.69
2018-07-31,1,TH_ZP26_GEN,39.38,-5.1,-2.21,35.15,0,-0.38
2018-07-31,2,TH_ZP26_GEN,34.48,-3.97,-1.82,32.31,0,-0.33
2018-07-31,3,TH_ZP26_GEN,33.23,-3.15,-1.75,32.21,0,-0.48
2018-07-31,4,TH_ZP26_GEN,32.47,-3,-1.53,33.31,0,-0.43
2018-07-31,5,TH_ZP26_GEN,33.15,-3.43,-1.58,31.96,0,-0.31
2018-07-31,6,TH_ZP26_GEN,36.93,-4.75,-1.91,34.57,-0.23,-0.26
2018-07-31,7,TH_ZP26_GEN,41.69,-3.72,-1.94,33.59,-7.26,-0.24
2018-07-31,8,TH_ZP26_GEN,45.99,-0.11,-2.26,31.42,-1.23,-0.42
2018-07-31,9,TH_ZP26_GEN,39.58,-0.21,-2.41,31.8,-5.4,-0.74
2018-07-31,10,TH_ZP26_GEN,41.1,-2.28,-2.88,25.23,-8.85,-0.8
2018-07-31,11,TH_ZP26_GEN,41.92,-9.66,-3.6,20.51,-29.83,-1.31
